,price,p,pos,strat_eq,bh_eq
2003-03-18,1400.55,0.20325272499751498,1,38.50972127199907,7.162839461975169
2003-03-19,1378.57,0.22830983611541164,1,37.90535607721235,7.050427044443333
2003-03-20,1411.41,0.17762364134587372,1,38.80832937097013,7.218380811128753
2003-03-21,1425.73,0.17852425262726868,1,39.20207412025792,7.291617654579885
2003-03-24,1368.37,0.1490424281761524,1,37.624895431769914,6.99826113639853
2003-03-25,1400.14,0.14881926838611334,1,38.49844785389795,7.160742597043956
2003-03-26,1383.35,0.1811726732591542,1,38.03678763458634,7.074873420958444
2003-03-27,1392.46,0.1813469777295741,1,38.28727748556482,7.121464736869046
2003-03-28,1367.89,0.18284251228369797,1,37.611697283749095,6.9958062701375985
2003-03-31,1357.0,0.17845832709617937,1,37.312264300526735,6.940111491842707
2003-04-01,1356.37,0.20190753393428065,1,37.29494173124941,6.936889479875234
2003-04-02,1400.86,0.25704711350740683,1,38.518245075929165,7.164424896435353
2003-04-03,1412.08,0.19935187489347198,1,38.82675178591583,7.2218073952846344
2003-04-04,1378.22,0.24138547409391656,1,37.895732427613815,7.048637037794735
2003-04-07,1389.51,0.21101797350303866,1,38.20616386752019,7.106377537973736
2003-04-08,1392.52,0.21831952281691158,1,38.28892725406742,7.121771595151663
2003-04-09,1356.6,0.19211359571968287,1,37.301265843842714,6.938065769958597
2003-04-10,1368.11,0.2388749222115156,1,37.617746434925294,6.996931417173858
2003-04-11,1353.74,0.26865168771743775,1,37.222626878552,6.923438858487212
2003-04-14,1386.5,0.2864440680742264,1,38.123400480972975,7.090983480795811
2003-04-15,1394.03,0.2339903962612152,1,38.33044642804959,7.129494195264178
2003-04-16,1391.99,0.2329941244125366,1,38.27435429896111,7.119061013655219
2003-04-17,1425.5,0.1421270341426134,1,39.19575000766461,7.290441364496522
2003-04-21,1413.71,0.1389942717552185,1,38.87157049690322,7.230143711962384
2003-04-22,1452.34,0.13224966906011104,1,39.93374645116213,7.427709302920293
2003-04-23,1468.08,0.17582113171368838,1,40.36653572167818,7.508208459060016
2003-04-24,1465.92,0.13150033716112375,1,40.307144055584494,7.497161560885823
2003-04-25,1432.02,0.1336155067011714,1,39.37502485161408,7.323786631207512
2003-04-28,1465.4,0.1263258719995618,1,40.292846061895276,7.49450212243648
2003-04-29,1459.48,0.1278941335335374,1,40.13006890297183,7.4642254385516535
2003-04-30,1472.69,0.12553461195826532,1,40.49329293496148,7.531785403774381
2003-05-01,1478.85,0.21108801694065332,1,40.66266916789533,7.563289520789672
2003-05-02,1504.22,0.17844921893179416,1,41.36024628307909,7.69303943128934
2003-05-05,1502.66,0.1768546903759241,1,41.31735230201143,7.685061115941312
2003-05-06,1531.82,0.21496843971908092,1,42.11913979427624,7.83419424129292
2003-05-07,1503.06,0.23713899413347245,1,41.32835075869544,7.6871068378254215
2003-05-08,1504.04,0.14804433586001398,1,41.355296977571285,7.692118856441491
2003-05-09,1520.15,0.1785554077386856,1,41.79825982052006,7.774510305324015
2003-05-12,1544.41,0.15547793658375741,1,42.46531621840567,7.898583337595277
2003-05-13,1548.59,0.17405768688917161,1,42.58025009075364,7.919961131284224
2003-05-14,1526.14,0.17001904379725458,1,41.962961709363206,7.805144990538559
2003-05-15,1536.03,0.184427187949419,1,42.23489855087552,7.855725464123175
2003-05-16,1534.35,0.1863534061253071,1,42.18870503280265,7.8471334322099136
2003-05-19,1492.46,0.1822555569946766,1,41.036891656569004,7.632895207896509
2003-05-20,1480.13,0.1789782924592495,1,40.69786422928419,7.569835830818823
2003-05-21,1478.15,0.21769373601675032,1,40.64342186869831,7.559709507492479
2003-05-22,1512.8,0.2338051248192787,1,41.59616317895126,7.736920165703495
2003-05-23,1514.49,0.21160199975967406,1,41.64263165844123,7.7455633406638595
2003-05-27,1558.28,0.13767793329358102,1,42.84668770392396,7.969518743926787
2003-05-28,1571.85,0.13401860112249853,1,43.21981034692923,8.038919858845214
2003-05-29,1591.26,0.12918133960962297,1,43.753510457521145,8.138188513271645
2003-05-30,1599.92,0.15306222108975054,1,43.99162704473011,8.182478392062624
2003-06-02,1586.48,0.1614990602966398,1,43.622078900147145,8.113742136756532
2003-06-03,1603.74,0.1609588701531291,1,44.09666230606247,8.202015036055872
2003-06-04,1638.57,0.16074917938299477,1,45.054352921823224,8.380146269114737
2003-06-05,1646.01,0.17337108246013525,1,45.25892421614594,8.418196696159182
2003-06-06,1625.18,0.1635588522322476,1,44.68617958432577,8.311665729044162
2003-06-09,1597.32,0.12917978523224594,1,43.920137076284,8.16918119981591
2003-06-10,1627.77,0.1207103582277894,1,44.757394591354775,8.324911778243774
2003-06-11,1647.57,0.1445751223616302,1,45.301818197213606,8.426175011507212
2003-06-12,1646.08,0.14445851937830448,1,45.26084894606564,8.418554697488903
2003-06-13,1624.12,0.1628789371550083,1,44.65703367411312,8.306244566051271
2003-06-16,1667.77,0.16996679553240537,1,45.85724025975645,8.52948396665476
2003-06-17,1674.09,0.15758365911617875,1,46.03101587536391,8.561806372423696
2003-06-18,1685.04,0.15747798753157258,1,46.332098627088875,8.617808009001203
2003-06-19,1646.79,0.1588434801340103,1,45.280371206679774,8.422185853833199
2003-06-20,1638.93,0.16015726149976253,1,45.064251532838846,8.381987418810441
2003-06-23,1601.45,0.16502500147521496,1,44.03369614154648,8.190303278269347
2003-06-24,1598.25,0.18733452174067497,1,43.94570848807434,8.173937503196468
2003-06-25,1600.28,0.2107766774058342,1,44.001525655745716,8.184319541758324
2003-06-26,1636.15,0.1748195952475071,1,44.987812258884915,8.367769651715875
2003-06-27,1621.25,0.16919542857408523,1,44.57811974740529,8.291566511532782
2003-06-30,1621.44,0.16979342893660068,1,44.583344014330194,8.292538229427734
2003-07-01,1641.77,0.16021049589812755,1,45.142340575295336,8.396512044187617
2003-07-02,1678.77,0.1569501516148448,1,46.15969781856689,8.585741318467779
2003-07-03,1660.95,0.15309964780658483,1,45.66971657329395,8.494604408530686
2003-07-07,1721.25,0.14312534298710525,1,47.327733918409464,8.802996982560247
2003-07-08,1747.44,0.12492005504444242,1,48.047857869795465,8.936940622922341
2003-07-09,1758.18,0.12485496979914606,1,48.34316643176132,8.991868255510692
2003-07-10,1707.49,0.13544388325661422,1,46.9493870084793,8.73262414974687
2003-07-11,1737.41,0.14589334147945046,1,47.77207156844376,8.88564414667829
2003-07-14,1748.88,0.12522514514401556,1,48.087452313857945,8.944305221705141
2003-07-15,1742.1,0.12673371728286148,1,47.90102847306385,8.909630235769479
2003-07-16,1734.14,0.1310741615086794,1,47.68215918505193,8.868920370275694
2003-07-17,1693.47,0.1422553055524826,1,46.56389110170453,8.660921597708823
2003-07-18,1714.84,0.13699457725286485,1,47.15148365004812,8.770214289367393
2003-07-21,1675.18,0.1408646975249052,1,46.06098666982787,8.567380964557902
2003-07-22,1710.34,0.1335947311088443,1,47.02775101235294,8.747199918171159
2003-07-23,1720.04,0.13429380884170533,1,47.29446358694034,8.796808673860824
2003-07-24,1700.29,0.1356646430283785,1,46.75141478816701,8.6958011558329
2003-07-25,1730.91,0.13722171278074385,1,47.5933466473285,8.852401166061512
2003-07-28,1740.59,0.0947019424252212,1,47.8595092990817,8.901907635656968
2003-07-29,1713.21,0.10305896112322807,1,47.10666493906076,8.761877972689648
2003-07-30,1717.07,0.10198020459711551,1,47.21280004606152,8.781619188871309
2003-07-31,1757.37,0.10198511073924602,1,48.32089455697621,8.987725668695377
2003-08-01,1714.01,0.16166071872711182,1,47.12866185242879,8.76596941645787
2003-08-04,1723.27,0.13239448820948602,1,47.38327612466378,8.813327878075013
2003-08-05,1671.04,0.1421398327291012,1,45.94715264314829,8.546207743057368
2003-08-06,1675.46,0.16167266861498356,1,46.06868558950668,8.568812969876781
2003-08-07,1658.43,0.1616490875273943,1,45.600426296184665,8.481716360660803
2003-08-08,1640.88,0.18417666115760803,1,45.11786900917343,8.391960312995483
2003-08-11,1668.06,0.1628588494747877,1,45.865214140852366,8.530967115020747
2003-08-12,1687.48,0.16238302373290062,1,46.39918921286139,8.630286912494283
2003-08-13,1695.83,0.1401929922938347,1,46.62878199614023,8.672991356825076
2003-08-14,1700.34,0.15666313291490078,1,46.75278959525252,8.696056871068414
2003-08-15,1705.33,0.15376758863180875,1,46.88999534238563,8.721577251572684
2003-08-18,1739.59,0.11152932909876107,1,47.83201315737166,8.896793330946695
2003-08-19,1761.63,0.09489084910228848,1,48.43802812066099,9.009512606761149
2003-08-20,1768.52,0.09475415376573801,1,48.62747653704317,9.044750166214941
2003-08-21,1762.97,0.09486716556921601,1,48.47487295055244,9.016365775072916
2003-08-22,1765.3,0.0948346142154187,1,48.538938960736836,9.028282105047856
2003-08-25,1752.12,0.09574958951771259,1,48.176539812998485,8.960875568966436
2003-08-26,1771.22,0.09425082653388381,1,48.70171611966029,9.058558788932684
2003-08-27,1783.12,0.0944903391841799,1,49.028920206009786,9.119419014984953
2003-08-28,1800.65,0.09478387576155364,1,49.51092757018682,9.209072776556068
2003-08-29,1813.82,0.0942704406529665,1,49.87305175650807,9.276428169590384
2003-09-02,1841.48,0.1442298748537898,1,50.63359503620783,9.417889837876581
2003-09-03,1846.51,0.15156958235129714,1,50.77190062900934,9.443614790569262
2003-09-04,1870.0,0.14135808348730206,1,51.41778499777822,9.563749808213613
2003-09-05,1850.69,0.14286671360097825,1,50.88683450135731,9.464992584258209
2003-09-08,1888.65,0.12435393874309958,1,51.93058804067051,9.659131591060236
2003-09-09,1867.81,0.12710847170799972,1,51.35756844743323,9.552549480898112
2003-09-10,1823.81,0.13640037668645383,1,50.14773821219139,9.327520073646026
2003-09-11,1852.6,0.14740147312879562,1,50.9393521320235,9.474760906254835
2003-09-12,1855.04,0.13277329807877541,1,51.006442717796006,9.487239809747905
2003-09-15,1843.79,0.15660080965161324,1,50.69711112355803,9.429703881757314
2003-09-16,1887.87,0.09545295768976211,1,51.909141050136675,9.65514243338622
2003-09-17,1883.1,0.10308876920118928,1,51.77798445417977,9.63074719991821
2003-09-18,1910.51,0.09464610474742949,1,52.531653698452025,9.77093029202684
2003-09-19,1905.9,0.09575359979271889,1,52.40489648516874,9.747353347312474
2003-09-22,1866.88,0.11182844722270965,1,51.33199703564291,9.547793177517557
2003-09-23,1901.73,0.0954100470021367,1,52.290237574237864,9.726026696670628
2003-09-24,1843.43,0.1157227278649807,1,50.68721251254242,9.427862732061616
2003-09-25,1817.2,0.13229911442101,1,49.965988715488024,9.293714519511111
2003-09-26,1792.06,0.15877535048127173,1,49.27473571289757,9.165140899094805
2003-09-29,1824.59,0.12793558889627457,1,50.16918520272523,9.331509231320041
2003-09-30,1802.71,0.13239526057243348,1,49.56756962210952,9.219608244259232
2003-10-01,1832.25,0.12363253989815712,1,50.37980564822415,9.370684805400746
2003-10-02,1823.64,0.12239656494557857,1,50.14306386810069,9.326650641845282
2003-10-03,1891.62,0.09836802016571164,1,52.01225158154933,9.674321076049752
2003-10-06,1894.22,0.0986103642694652,1,52.08374154999544,9.687618268296466
2003-10-07,1907.88,0.096331547383219,1,52.45933884575461,9.75747967063882
2003-10-08,1891.99,0.09891376262158155,1,52.02242515398204,9.676213368792554
2003-10-09,1899.21,0.09789028521254658,1,52.220947297128546,9.713138648800738
2003-10-10,1913.92,0.09730406747758388,1,52.62541554168327,9.78837007108888
2003-10-13,1921.96,0.09713313206657767,1,52.84648452103201,9.829489080959489
2003-10-14,1943.33,0.09731435346975922,1,53.434077069375604,9.938781772618057
2003-10-15,1933.03,0.09681493732705712,1,53.15086680976218,9.88610443410223
2003-10-16,1951.76,0.10061169499158859,1,53.665869543991256,9.981895361325673
2003-10-17,1910.24,0.13238957607746124,1,52.52422974019032,9.769549429755068
2003-10-20,1925.16,0.1303176441192627,1,52.934472174504144,9.845854856032366
2003-10-21,1952.48,0.1329334423393011,1,53.68566676602248,9.985577660717068
2003-10-22,1897.36,0.1450830155313015,1,52.17007943496497,9.703677185086729
2003-10-23,1893.2,0.1515983697474003,1,52.055695485451196,9.682401677491987
2003-10-24,1841.62,0.17100255861878397,1,50.63744449604724,9.418605840536019
2003-10-27,1873.62,0.1816714574098587,1,51.51732103076858,9.582263591264809
2003-10-28,1932.26,0.11160891600698233,1,53.12969478064543,9.882166419475315
2003-10-29,1937.37,0.10236247060447931,1,53.270200064783744,9.908300516544818
2003-10-30,1929.77,0.11644945004582405,1,53.06122938778743,9.869431800746732
2003-10-31,1937.14,0.09262447571754456,1,53.26387595219044,9.907124226461457
2003-11-03,1969.26,0.08374810265749694,1,54.14705202391698,10.071395693755479
2003-11-04,1953.64,0.08619685238599778,1,53.71756229040612,9.991510254180989
2003-11-05,1966.15,0.08551154425740243,1,54.06153902319875,10.055490206106525
2003-11-06,1977.91,0.08582350006699563,1,54.38489364970884,10.115634429499355
2003-11-07,1968.81,0.09833709211647511,1,54.13467876014746,10.069094256635855
2003-11-10,1939.73,0.1627694047689438,1,53.33509095921944,9.92037027566107
2003-11-11,1923.5,0.1436736710071564,1,52.888828579265464,9.837365110213312
2003-11-12,1973.11,0.10882730764150621,1,54.25291216950063,10.091085766890037
2003-11-13,1970.4,0.09292411027103663,1,54.178397625466424,10.077226001125194
2003-11-14,1930.26,0.13677013167738916,1,53.074702497225346,9.871937810054769
2003-11-17,1890.72,0.1625329243540764,1,51.98750505401029,9.66971820181051
2003-11-18,1881.75,0.18400408202409746,1,51.74086466287122,9.623842888559345
2003-11-19,1903.43,0.17189850533008577,1,52.33698101514492,9.7347210146781
2003-11-20,1880.91,0.1491037594676018,1,51.717767903834776,9.619546872602713
2003-11-21,1892.82,0.14698654288053514,1,52.045246951601364,9.680458241702082
2003-11-24,1947.14,0.10764834159612656,1,53.53883736929084,9.958267273564203
2003-11-25,1956.2,0.0981524313390255,1,53.78795241318382,10.004602874239291
2003-11-26,1930.63,0.12030660235881806,1,53.08487606965805,9.87383010279757
2003-11-28,1963.06,0.10044372972846032,1,53.97657594531471,10.039687004551777
2003-12-01,1989.82,0.12048391342163087,1,54.71237269747543,10.176545798598728
2003-12-02,1978.23,0.1209698235243559,1,54.39369241505605,10.117271007006645
2003-12-03,1960.13,0.149098631888628,1,53.8960122501043,10.024702091750674
2003-12-04,1942.67,0.1998360911011696,1,53.41592961584697,9.935406331509279
2003-12-05,1935.58,0.1809572958946228,1,53.22098197112277,9.89914591111343
2003-12-08,1948.94,0.1341419979631901,1,53.588330424368934,9.967473022042702
2003-12-09,1906.84,0.1847970236539841,1,52.43074285837617,9.752160793740138
2003-12-10,1887.46,0.17387478464841843,1,51.89786763203556,9.653045568455017
2003-12-11,1945.92,0.1293238256275654,1,53.505292076404615,9.952027821817675
2003-12-12,1949.02,0.12034536191821099,1,53.59053011570575,9.967882166419527
2003-12-15,1918.26,0.1950801500082016,1,52.74474879670486,9.810566153531479
2003-12-16,1924.29,0.17235859042406082,1,52.910550531216415,9.841405410934435
2003-12-17,1914.65,0.17081952399015427,1,52.645487725131616,9.792103513527389
2003-12-18,1955.3,0.13429633939266206,1,53.76320588564481,10.000000000000052
2003-12-19,1951.02,0.12220163309574128,1,53.64552239912583,9.978110775840076
2003-12-22,1941.62,0.1603843983411789,1,53.387058667051434,9.930036311563493
2003-12-23,1974.78,0.09946122990548611,1,54.298830726156424,10.099626655756202
2003-12-24,1974.31,0.09203261068463325,1,54.2859075395527,10.097222932542373
2003-12-26,1973.14,0.09201399540901184,1,54.253737053751955,10.091239196031353
2003-12-29,2006.48,0.1036986437290907,1,55.170458418364746,10.26175011507191
2003-12-30,2010.13,0.08466770058870315,1,55.270819335606404,10.280417327264415
2003-12-31,1996.62,0.0834471166729927,1,54.89934646110373,10.211323070628602
2004-01-02,1999.77,0.10603057961165906,1,54.98595930749036,10.227433130465966
2004-01-05,2047.36,0.14280226680636407,1,56.29450069147125,10.470822891627938
2004-01-06,2061.54,0.11572699803113938,1,56.68439598091964,10.543343732419633
2004-01-07,2078.09,0.11998767215013505,1,57.13945712622083,10.627985475374679
2004-01-08,2100.25,0.10328003430366517,1,57.74877162651536,10.741318467754365
2004-01-09,2113.33,0.11223320299386978,1,58.1084211600827,10.808213573364757
2004-01-12,2112.52,0.09991008827090264,1,58.08614928529757,10.804070986549435
2004-01-13,2089.35,0.12251115521788597,1,57.4490636818759,10.68557254641237
2004-01-14,2111.73,0.09653951904177666,1,58.06442733334664,10.800030685828318
2004-01-15,2121.61,0.11114679795503617,1,58.33608921344186,10.850560016365833
2004-01-16,2140.47,0.16524126046895982,1,58.85466644609324,10.947015803201612
2004-01-20,2130.2,0.18841722166538238,1,58.57228107073111,10.894491893827091
2004-01-21,2140.25,0.21418902226441217,1,58.848617294917034,10.945890656165352
2004-01-22,2119.01,0.2191434015982459,1,58.26459924499575,10.837262824119119
2004-01-23,2108.45,0.2766772533917541,1,57.9742399885377,10.783255766378616
2004-01-26,2153.83,0.2531002636218185,1,59.2220148993394,11.015342914130882
2004-01-27,2116.04,0.42527794098854066,1,58.18293570411692,10.822073339129602
2004-01-28,2073.15,0.4916217591762543,0,56.97453471832118,10.602720810105923
2004-01-29,2041.07,0.5226907260417938,0,56.97453471832118,10.43865391500031
2004-01-30,2065.44,0.5248554475307464,0,56.97453471832118,10.563289520789706
2004-02-02,2085.49,0.5048242614269257,0,56.97453471832118,10.665831330230711
2004-02-03,2071.44,0.5036520168781281,0,56.97453471832118,10.593975349051354
2004-02-04,2013.92,0.5282991633415223,0,56.97453471832118,10.299800542116355
2004-02-05,2012.79,0.5285576984882355,0,56.97453471832118,10.294021377793744
2004-02-06,2064.01,0.51484880900383,0,56.97453471832118,10.555976065054013
2004-02-09,2060.44,0.5230334804058075,0,56.97453471832118,10.537717997238332
2004-02-10,2075.33,0.5259217247962952,0,56.97453471832118,10.61386999437432
2004-02-11,2089.66,0.5028677389621735,0,56.97453471832118,10.687157980872556
2004-02-12,2072.06,0.5252134308815003,0,56.97453471832118,10.597146217971721
2004-02-13,2049.76,0.5128722593784333,0,56.97453471832118,10.483097222932598
2004-02-17,2084.72,0.5128021941184998,0,56.97453471832118,10.661893315603796
2004-02-18,2072.19,0.5187656686306,0,56.97453471832118,10.597811077584057
2004-02-19,2045.96,0.5331327424049378,0,56.97453471832118,10.463662865033552
2004-02-20,2022.79,0.5280039117336274,0,56.97453471832118,10.345164424896488
2004-02-23,1999.59,0.5369222435951233,0,56.97453471832118,10.226512555618116
2004-02-24,2018.07,0.5354444906711578,0,56.97453471832118,10.321024906663991
2004-02-25,2024.2,0.4983960577232416,0,56.97453471832118,10.352375594537975
2004-02-26,2037.17,0.49376581862212365,0,56.97453471832118,10.41870812663024
2004-02-27,2018.83,0.5060140962863082,0,56.97453471832118,10.3249117782438
2004-03-01,2057.8,0.507251697328102,0,56.97453471832118,10.524216232803205
2004-03-02,2039.65,0.5110711258393156,0,56.97453471832118,10.43139160231172
2004-03-03,2039.31,0.5237865920329208,0,56.97453471832118,10.429652738710226
2004-03-04,2055.12,0.5063575084471816,0,56.97453471832118,10.51050989617967
2004-03-05,2069.02,0.502698447322161,0,56.97453471832118,10.581598731652488
2004-03-08,2008.78,0.5179538533687592,0,56.97453471832118,10.273513015905541
2004-03-09,1987.29,0.532239940404892,0,56.97453471832118,10.163606607681738
2004-03-10,1963.13,0.5615619103908539,0,56.97453471832118,10.040045005881503
2004-03-11,1943.89,0.5586787145137787,0,56.97453471832118,9.941645783255817
2004-03-12,1984.73,0.5509287695884705,0,56.97453471832118,10.150513987623434
2004-03-15,1939.2,0.5588596582412719,0,56.97453471832118,9.917659694164628
2004-03-16,1927.69,0.5509780547618865,0,56.97453471832118,9.858794046949367
2004-03-17,1980.31,0.5354715690612794,0,56.97453471832118,10.127908760804019
2004-03-18,1947.56,0.5438989803791047,0,56.97453471832118,9.960415281542524
2004-03-19,1940.47,0.5441198453903199,0,56.97453471832118,9.924154861146677
2004-03-22,1897.63,0.5581808290481567,0,56.97453471832118,9.705058047358511
2004-03-23,1898.94,0.5791933460235595,0,56.97453471832118,9.71175778652897
2004-03-24,1922.51,0.5576443436145783,0,56.97453471832118,9.832301948550144
2004-03-25,1967.17,0.5423143270015717,0,56.97453471832118,10.060706796911012
2004-03-26,1960.02,0.5629062778949737,0,56.97453471832118,10.024139518232548
2004-03-29,1996.23,0.5529689021110534,0,56.97453471832118,10.209328491791595
2004-03-30,2000.68,0.5504206843376159,0,56.97453471832118,10.232087147752319
2004-03-31,2004.0,0.5479224152565002,0,56.97453471832118,10.24906663939043
2004-04-01,2019.09,0.541618373632431,0,56.97453471832118,10.326241497468473
2004-04-02,2057.17,0.5352690782546997,0,56.97453471832118,10.520994220835734
2004-04-05,2079.12,0.5228783364558334,0,56.97453471832118,10.633253209226261
2004-04-06,2053.32,0.5273398563861847,0,56.97453471832118,10.501304147701177
2004-04-07,2060.44,0.5088654265403748,0,56.97453471832118,10.537717997238332
2004-04-08,2046.1,0.5278464958667756,0,56.97453471832118,10.464378867692991
2004-04-12,2069.45,0.5091219351291657,0,56.97453471832118,10.583797882677905
2004-04-13,2026.2,0.5345921621322632,0,56.97453471832118,10.362604203958526
2004-04-14,2013.98,0.5440142557621003,0,56.97453471832118,10.30010740039897
2004-04-15,1989.21,0.548475723028183,0,56.97453471832118,10.173426072725466
2004-04-16,2007.17,0.5400501365923995,0,56.97453471832118,10.265278985321999
2004-04-19,2020.45,0.5424499616622925,0,56.97453471832118,10.333196951874447
2004-04-20,1978.63,0.5452904508113862,0,56.97453471832118,10.11931672889076
2004-04-21,1995.91,0.5424640581607819,0,56.97453471832118,10.207691914284307
2004-04-22,2035.39,0.5198356908303129,0,56.97453471832118,10.409604664245952
2004-04-23,2034.48,0.45186958727654086,0,56.97453471832118,10.404950646959602
2004-04-26,2031.75,0.5418625575047361,0,56.97453471832118,10.390988595100552
2004-04-27,2027.64,0.5345759496688843,0,56.97453471832118,10.369968802741324
2004-04-28,1985.54,0.5496963069438935,0,56.97453471832118,10.15465657443876
2004-04-29,1946.1,0.5536790595054627,0,56.97453471832118,9.952948396665526
2004-04-30,1919.39,0.5439860627651215,0,56.97453471832118,9.81634531785409
2004-05-03,1926.09,0.5554792549610138,0,56.97453471832118,9.85061115941293
2004-05-04,1969.97,0.5360573337078095,0,56.97453471832118,10.075026850099784
2004-05-05,1967.33,0.5046295032501221,0,56.97453471832118,10.061525085664657
2004-05-06,1923.3,0.5470953092575074,0,56.97453471832118,9.836342249271263
2004-05-07,1917.96,0.5547653105258942,0,56.97453471832118,9.809031862118397
2004-05-10,1907.98,0.5445798740386963,0,56.97453471832118,9.757991101109855
2004-05-11,1931.48,0.5639791598320008,0,56.97453471832118,9.87817726180131
2004-05-12,1927.23,0.5437524721622468,0,56.97453471832118,9.856441466782643
2004-05-13,1937.87,0.5465649631023407,0,56.97453471832118,9.910857668899963
2004-05-14,1897.57,0.559999046087265,0,56.97453471832118,9.704751189075894
2004-05-17,1887.74,0.5604614017009735,0,56.97453471832118,9.654477573773896
2004-05-18,1903.39,0.5602855863571167,0,56.97453471832118,9.734516442489694
2004-05-19,1898.16,0.5593391396999359,0,56.97453471832118,9.707768628854957
2004-05-20,1890.18,0.5510991778373718,0,56.97453471832118,9.666956477266964
2004-05-21,1899.85,0.5544440808296204,0,56.97453471832118,9.716411803815319
2004-05-24,1915.56,0.5470176603794098,0,56.97453471832118,9.796757530813734
2004-05-25,1966.68,0.517293092250824,0,56.97453471832118,10.058200787602974
2004-05-26,1976.16,0.513084974527359,0,56.97453471832118,10.106684396256378
2004-05-27,1969.04,0.5054284598827362,0,56.97453471832118,10.070270546719222
2004-05-28,1990.81,0.5119141008853912,0,56.97453471832118,10.1816089602619
2004-06-01,1972.71,0.5492666628360748,0,56.97453471832118,10.08904004500593
2004-06-02,1998.32,0.5288683738708496,0,56.97453471832118,10.220017388636064
2004-06-03,1960.26,0.5561509397029877,0,56.97453471832118,10.025366951363011
2004-06-04,1995.5,0.5237903997898102,0,56.97453471832118,10.205595049353091
2004-06-07,2020.62,0.5183699831962586,0,56.97453471832118,10.33406638367519
2004-06-08,2023.54,0.5307370462417602,0,56.97453471832118,10.349000153429193
2004-06-09,1989.99,0.5488172807693481,0,56.97453471832118,10.177415230399479
2004-06-10,1988.89,0.5536089367866516,0,56.97453471832118,10.171789495218178
2004-06-14,1963.48,0.5763446378707886,0,56.97453471832118,10.041835012530099
2004-06-15,2006.58,0.5552189636230469,0,56.97453471832118,10.262261545542936
2004-06-16,2002.07,0.5550883963005394,0,56.97453471832118,10.239196031299597
2004-06-17,1976.25,0.5669003415107727,0,56.97453471832118,10.107144683680307
2004-06-18,2000.41,0.5667246022806214,0,56.97453471832118,10.230706285480542
2004-06-21,1972.43,0.5697313833236695,0,56.97453471832118,10.087608039687057
2004-06-22,1994.87,0.5517775072948784,0,56.97453471832118,10.202373037385618
2004-06-23,2023.23,0.5224268987076134,0,56.97453471832118,10.34741471896901
2004-06-24,2013.78,0.5608254923717827,0,56.97453471832118,10.299084539456913
2004-06-25,2033.87,0.551265596151352,0,56.97453471832118,10.40183092108633
2004-06-28,2013.73,0.5686844944953918,0,56.97453471832118,10.298828824221399
2004-06-29,2037.6,0.5703164494037628,0,56.97453471832118,10.420907277655655
2004-06-30,2055.65,0.536388005246386,0,56.97453471832118,10.513220477676112
2004-07-01,2006.67,0.5207720997333527,0,56.97453471832118,10.262721832966859
2004-07-02,1996.61,0.5213968443870545,0,56.97453471832118,10.211271927581494
2004-07-06,1958.69,0.5844991507530213,0,56.97453471832118,10.01733749296788
2004-07-07,1976.92,0.564881055355072,0,56.97453471832118,10.110571267836185
2004-07-08,1934.57,0.5801882135868073,0,56.97453471832118,9.893980463356053
2004-07-09,1940.22,0.5750309216976166,0,56.97453471832118,9.922876284969105
2004-07-12,1941.24,0.5639395072357506,0,56.97453471832118,9.928092875773585
2004-07-13,1930.59,0.5768894449318425,0,56.97453471832118,9.873625530609159
2004-07-14,1937.68,0.5575575089454651,0,56.97453471832118,9.909885951005007
2004-07-15,1925.76,0.581273124217987,0,56.97453471832118,9.848923438858533
2004-07-16,1882.93,0.5841151332855224,0,56.97453471832118,9.629877768117469
2004-07-19,1870.14,0.5910232367515564,0,56.97453471832118,9.564465810873056
2004-07-20,1917.07,0.5771825170516968,0,56.97453471832118,9.804480130926246
2004-07-21,1874.37,0.5715034890174866,0,56.97453471832118,9.586099319797517
2004-07-22,1892.98,0.5604594933986664,0,56.97453471832118,9.681276530455728
2004-07-23,1846.55,0.5896858575344086,0,56.97453471832118,9.443819362757676
2004-07-26,1829.06,0.5758921208381653,0,56.97453471832118,9.354370173374972
2004-07-27,1872.17,0.5984234812259674,0,56.97453471832118,9.574847849434914
2004-07-28,1869.0,0.5827176856994629,0,56.97453471832118,9.558635503503343
2004-07-29,1867.62,0.5823388683795929,0,56.97453471832118,9.551577763003163
2004-07-30,1896.31,0.5736837389469147,0,56.97453471832118,9.698307165140942
2004-08-02,1893.13,0.5736808183193207,0,56.97453471832118,9.68204367616227
2004-08-03,1859.17,0.5643926861286164,0,56.97453471832118,9.508361888201343
2004-08-04,1864.8,0.5612656462192536,0,56.97453471832118,9.537155423720188
2004-08-05,1820.21,0.5913485887050629,0,56.97453471832118,9.309108576689042
2004-08-06,1775.57,0.599714100599289,0,56.97453471832118,9.08080601442238
2004-08-09,1774.64,0.5875484037399292,0,56.97453471832118,9.076049711041826
2004-08-10,1808.7,0.5928197505474091,0,56.97453471832118,9.25024292947378
2004-08-11,1782.42,0.5935006740093232,0,56.97453471832118,9.115839001687762
2004-08-12,1752.49,0.6256712750434875,0,56.97453471832118,8.962767861709242
2004-08-13,1757.22,0.5871353151798249,0,56.97453471832118,8.986958522988841
2004-08-16,1782.84,0.5914285185337067,0,56.97453471832118,9.117987009666077
2004-08-17,1795.25,0.5791051077842713,0,56.97453471832118,9.181455531120585
